TenantId,TenantName,SubscriptionId,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,ServiceType,PricingCategory,AnalysisType,AnalysisMethod,MetricSource,PropertySource,RuleEvaluationMode,RecommendationAction,ActionLabel,ActionSummary,ActionCategory,IsActionable,IsDestructive,RecommendationPractice,CombinedPractice,RecommendationReason,Priority,Confidence,PrimaryRuleType,PrimaryMetric,PrimaryMetricValue,PrimaryProperty,PrimaryPropertyValue,PrimaryPropertyRule,MetricPattern,MetricDataPoints,MetricExpectedDataPoints,MetricCoverageRatio,MetricCoverageStatus,WithheldReason,HeldBackFrom,SavingsStatus,EstimatedMonthlyCostIncrease,EstimatedAnnualCostIncrease,RiskAdjustedMonthlySavings,RiskAdjustedAnnualSavings,SavingsMethod,TargetSku,TargetSkuStatus,SecondaryAction,SecondaryActionLabel,SecondaryMonthlySavings,SecondaryAnnualSavings,CurrentSku,CurrentVCpus,CurrentMemoryGB,TargetVCpus,TargetMemoryGB,TargetOptions,MetricInterval,PowerState,CurrentMonthToDateCost,DailyRunRate,ClosedMonthDailyAverage,CostIncreaseMethod,CostCurrency,CostLookbackMonths,PeriodCost,MetricPointCount,PropertyCondition,MetricCollectionStatus,ConfiguredMetricCount,AvailableMetricCount,MissingMetricCount,MissingMetrics,HasMetricAnalysis,HasPropertyAnalysis,MetricAverage,ObservedPeak,MetricStandardDeviation,MetricCoefficientOfVariation,TenantsExpected,TenantsSucceeded,TenantsFailed,TriggeredRulesCount,PropertyRulesCount,TriggeredRules,TriggeredMetricRules,TriggeredPropertyRules,MetricAnalysis,PropertyAnalysis,MetricAnalysisAvailable,PropertyAnalysisAvailable,MonthlyCost,AnnualCost,EstimatedMonthlySavings,EstimatedAnnualSavings,SavingsMultiplier,ConfidenceWeight,CostSource,SavingsCalculationMethod,Tags,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthsAvailable,CostCoverageStatus,SavingsReliability,RunId,RunStartedAt,EngineVersion,ProcessingStatus,Error,rundate
7a8c6287-19f1-5b4f-9050-6b57799a217d,BLUEWAVE-DIGITAL,db4c2289-2b6c-50cc-b974-821f967ef6c2,SUB-BLUEWAVE-049,/subscriptions/db4c2289-2b6c-50cc-b974-821f967ef6c2/resourceGroups/rg-qa-0099/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0015-00499,mariadb-database-0015-00499,microsoft.dbformariadb/servers/databases,rg-qa-0099,australiaeast,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,LOW,METRIC,Requests,29.25,,,,VARIABLE,4129,4320,0.827,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,HEURISTIC_PERCENTAGE,,NOT_APPLICABLE,,,0.0,0.0,GP_Gen5_8,8,40.0,,,,PT30M,,1704.91,142.08,140.21,,USD,3,12786.81,4129,,PARTIAL,3,2,1,Metric1,true,False,29.25,38.25,12.82,0.438,3,3,,0,0,[],[],[],"{""Average"":29.25,""Peak"":38.25,""Coverage"":0.827,""Pattern"":""VARIABLE""}",{},true,false,4262.27,51147.24,0.00,0.00,0.0000,0.5,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""security"",""Application"":""customer360"",""Environment"":""qa"",""CostCenter"":""CC3006"",""ManagedBy"":""FinOpsInsightEngine""}",security,customer360,qa,CC3006,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
7a8c6287-19f1-5b4f-9050-6b57799a217d,BLUEWAVE-DIGITAL,3ac5b8b1-0046-558e-8594-24d645203428,SUB-BLUEWAVE-050,/subscriptions/3ac5b8b1-0046-558e-8594-24d645203428/resourceGroups/rg-stage-0100/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0016-00500,mariadb-database-0016-00500,microsoft.dbformariadb/servers/databases,rg-stage-0100,centralus,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Downsize,Downsize resource,Rightsize based on sustained utilization,RIGHTSIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Rightsize based on sustained utilization,MEDIUM,LOW,METRIC,Connections,53.93,,,,VARIABLE,4060,4320,0.888,PARTIAL,,,CALCULATED,0.0,0.0,1220.38,14644.56,HEURISTIC_PERCENTAGE,,NOT_APPLICABLE,,,0.0,0.0,GP_Gen5_4,4,20.0,,,,PT30M,,3136.46,261.37,257.93,,USD,3,23523.45,4060,,PARTIAL,4,1,3,"Metric1,Metric2,Metric3",true,False,53.93,74.1,8.14,0.151,3,3,,1,0,"[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":53.93,""Peak"":74.1,""Coverage"":0.888,""Pattern"":""VARIABLE""}",{},true,false,7841.15,94093.80,2440.76,29289.12,0.3113,0.5,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""digital-channels"",""Application"":""risk-engine"",""Environment"":""stage"",""CostCenter"":""CC3017"",""ManagedBy"":""FinOpsInsightEngine""}",digital-channels,risk-engine,stage,CC3017,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,39086cf1-a111-596c-8a67-409b21dba7c0,SUB-SUMMIT-001,/subscriptions/39086cf1-a111-596c-8a67-409b21dba7c0/resourceGroups/rg-prod-0101/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0017-00501,mariadb-database-0017-00501,microsoft.dbformariadb/servers/databases,rg-prod-0101,uksouth,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,MEDIUM,MEDIUM,METRIC,MemoryUtilization,61.24,,,,STABLE,3762,4320,0.826,PARTIAL,,,CALCULATED,0.0,0.0,1573.33,18879.96,TARGET_PRICE_DIFFERENCE,Mock_1vCPU_4GB,RESOLVED,Downsize,Alternative: downsize resource,2020.1,24241.2,P1v3,2,8.0,1,4.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":64.8,""MonthlySavings"":1573.33,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":67.8,""MonthlySavings"":1966.66,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_2GB"",""TargetVCpus"":1,""TargetMemoryGB"":2.0,""ProjectedPeakPct"":74.3,""MonthlySavings"":2447.4,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,6365.32,530.44,523.46,,USD,3,47739.87,3762,,PARTIAL,2,1,1,Metric1,true,False,61.24,80.22,2.68,0.044,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":61.24,""Peak"":80.22,""Coverage"":0.826,""Pattern"":""STABLE""}",{},true,false,15913.29,190959.48,2185.18,26222.16,0.1373,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""core-services"",""Application"":""api-hub"",""Environment"":""prod"",""CostCenter"":""CC3046"",""ManagedBy"":""FinOpsInsightEngine""}",core-services,api-hub,prod,CC3046,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,dc1baee2-555d-57c5-8ae2-b0a150174f05,SUB-SUMMIT-002,/subscriptions/dc1baee2-555d-57c5-8ae2-b0a150174f05/resourceGroups/rg-nonprod-0102/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0018-00502,mariadb-database-0018-00502,microsoft.dbformariadb/servers/databases,rg-nonprod-0102,westeurope,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,HIGH,HIGH,METRIC,MemoryUtilization,38.01,,,,VARIABLE,4294,4320,0.867,PARTIAL,,,CALCULATED,0.0,0.0,13004.06,156048.66,TARGET_PRICE_DIFFERENCE,Mock_2vCPU_10GB,RESOLVED,,,0.0,0.0,GP_Gen5_4,4,20.0,2,10.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":68.8,""MonthlySavings"":10403.24,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":82.1,""MonthlySavings"":13004.06,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_5GB"",""TargetVCpus"":1,""TargetMemoryGB"":5.0,""ProjectedPeakPct"":88.0,""MonthlySavings"":16182.82,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,13482.08,1123.51,1108.72,,USD,3,101115.60,4294,,PARTIAL,3,1,2,"Metric1,Metric2",true,False,38.01,61.6,13.24,0.348,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":38.01,""Peak"":61.6,""Coverage"":0.867,""Pattern"":""VARIABLE""}",{},true,false,33705.20,404462.40,14448.95,173387.40,0.4287,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""security"",""Application"":""analytics-platform"",""Environment"":""nonprod"",""CostCenter"":""CC3033"",""ManagedBy"":""FinOpsInsightEngine""}",security,analytics-platform,nonprod,CC3033,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,661ac185-1f5b-5932-9212-b7b5124a5a8b,SUB-SUMMIT-003,/subscriptions/661ac185-1f5b-5932-9212-b7b5124a5a8b/resourceGroups/rg-dev-0103/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0019-00503,mariadb-database-0019-00503,microsoft.dbformariadb/servers/databases,rg-dev-0103,uksouth,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,HIGH,METRIC,Throughput,10.35,,,,VARIABLE,4220,4320,0.988,COMPLETE,,,NO_SAVINGS,0.0,0.0,0.00,0.00,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,Standard_D8s_v5,8,32.0,,,,PT30M,,6052.62,504.39,497.75,,USD,3,45394.68,4220,,COMPLETE,5,5,0,,true,False,10.35,28.03,8.04,0.777,3,3,,0,0,[],[],[],"{""Average"":10.35,""Peak"":28.03,""Coverage"":0.988,""Pattern"":""VARIABLE""}",{},true,false,15131.56,181578.72,0.00,0.00,0.0000,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""customer-experience"",""Application"":""data-lake"",""Environment"":""dev"",""CostCenter"":""CC3018"",""ManagedBy"":""FinOpsInsightEngine""}",customer-experience,data-lake,dev,CC3018,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,77587241-23ca-53d0-aba0-0ad8b17b6ff2,SUB-SUMMIT-004,/subscriptions/77587241-23ca-53d0-aba0-0ad8b17b6ff2/resourceGroups/rg-shared-0130/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0020-00504,mariadb-database-0020-00504,microsoft.dbformariadb/servers/databases,rg-shared-0130,westeurope,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Downsize,Downsize resource,Rightsize based on sustained utilization,RIGHTSIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Rightsize based on sustained utilization,LOW,HIGH,METRIC,Transactions,5.02,,,,VARIABLE,4203,4320,0.933,PARTIAL,,,CALCULATED,0.0,0.0,667.12,8005.39,TARGET_PRICE_DIFFERENCE,Mock_4vCPU_20GB,RESOLVED,,,0.0,0.0,GP_Gen5_8,8,40.0,4,20.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":74.7,""MonthlySavings"":801.17,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":76.5,""MonthlySavings"":1001.46,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":91.9,""MonthlySavings"":1246.26,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,3709.10,309.09,305.03,,USD,3,27818.28,4203,,PARTIAL,6,5,1,Metric1,true,False,5.02,13.57,10.53,2.098,3,3,,1,0,"[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""RIGHTSIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":5.02,""Peak"":13.57,""Coverage"":0.933,""Pattern"":""VARIABLE""}",{},true,false,9272.76,111273.12,741.24,8894.88,0.0799,0.9,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""integration"",""Application"":""billing-platform"",""Environment"":""shared"",""CostCenter"":""CC3037"",""ManagedBy"":""FinOpsInsightEngine""}",integration,billing-platform,shared,CC3037,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,0f9d2acc-1dbd-58a4-9652-d1ef1fbea31e,SUB-SUMMIT-005,/subscriptions/0f9d2acc-1dbd-58a4-9652-d1ef1fbea31e/resourceGroups/rg-stage-0105/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0021-00505,mariadb-database-0021-00505,microsoft.dbformariadb/servers/databases,rg-stage-0105,eastus,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,OPTIMIZE,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Resource shows optimization opportunity based on current utilization,LOW,LOW,METRIC,Percentage CPU,5.42,,,,STABLE,3870,4320,0.855,PARTIAL,,,CALCULATED,0.0,0.0,203.94,2447.28,TARGET_PRICE_DIFFERENCE,Mock_4vCPU_16GB,RESOLVED,,,0.0,0.0,Standard_D8s_v5,8,32.0,4,16.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_16GB"",""TargetVCpus"":4,""TargetMemoryGB"":16.0,""ProjectedPeakPct"":69.1,""MonthlySavings"":293.67,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_16GB"",""TargetVCpus"":4,""TargetMemoryGB"":16.0,""ProjectedPeakPct"":69.8,""MonthlySavings"":367.09,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_8GB"",""TargetVCpus"":2,""TargetMemoryGB"":8.0,""ProjectedPeakPct"":80.5,""MonthlySavings"":456.83,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,1108.48,92.37,91.16,,USD,3,8313.63,3870,,PARTIAL,2,1,1,Metric1,true,False,5.42,13.62,4.7,0.867,3,3,,1,0,"[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""OPTIMIZE_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":5.42,""Peak"":13.62,""Coverage"":0.855,""Pattern"":""STABLE""}",{},true,false,2771.21,33254.52,407.88,4894.56,0.1472,0.5,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""digital-channels"",""Application"":""notifications"",""Environment"":""stage"",""CostCenter"":""CC3038"",""ManagedBy"":""FinOpsInsightEngine""}",digital-channels,notifications,stage,CC3038,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,c61886c6-a4c0-57eb-8c34-60e6370a8adc,SUB-SUMMIT-006,/subscriptions/c61886c6-a4c0-57eb-8c34-60e6370a8adc/resourceGroups/rg-prod-0106/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0022-00506,mariadb-database-0022-00506,microsoft.dbformariadb/servers/databases,rg-prod-0106,brazilsouth,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Evaluate-Idle,Evaluate idle resource,Review for shutdown or decommission due to low usage,DECOMMISSION,true,True,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Review for shutdown or decommission due to low usage,HIGH,HIGH,METRIC,MemoryUtilization,44.16,,,,STABLE,3762,4320,0.843,PARTIAL,,,CALCULATED,0.0,0.0,3150.34,37804.10,HEURISTIC_PERCENTAGE,Mock_1vCPU_4GB,RESOLVED,Downsize,Alternative: downsize resource,2020.1,24241.2,P1v3,2,8.0,1,4.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":65.3,""MonthlySavings"":2520.27,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_1vCPU_4GB"",""TargetVCpus"":1,""TargetMemoryGB"":4.0,""ProjectedPeakPct"":67.8,""MonthlySavings"":3150.34,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_1vCPU_2GB"",""TargetVCpus"":1,""TargetMemoryGB"":2.0,""ProjectedPeakPct"":77.5,""MonthlySavings"":3920.43,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,10476.60,873.05,861.56,,USD,3,78574.53,3762,,PARTIAL,6,5,1,Metric1,true,False,44.16,55.82,1.57,0.036,3,3,,1,0,"[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""DECOMMISSION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":44.16,""Peak"":55.82,""Coverage"":0.843,""Pattern"":""STABLE""}",{},true,false,26191.51,314298.12,3500.38,42004.56,0.1336,0.9,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""analytics"",""Application"":""risk-engine"",""Environment"":""prod"",""CostCenter"":""CC3036"",""ManagedBy"":""FinOpsInsightEngine""}",analytics,risk-engine,prod,CC3036,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,faa03051-6e25-5cbb-8538-bd6d2fe31b0f,SUB-SUMMIT-007,/subscriptions/faa03051-6e25-5cbb-8538-bd6d2fe31b0f/resourceGroups/rg-nonprod-0107/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0023-00507,mariadb-database-0023-00507,microsoft.dbformariadb/servers/databases,rg-nonprod-0107,northeurope,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,TIER_OPTIMIZATION,true,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Move to a lower-cost tier aligned with observed demand,MEDIUM,HIGH,METRIC,Requests,29.71,,,,STABLE,4237,4320,0.84,PARTIAL,,,CALCULATED,0.0,0.0,834.81,10017.76,HEURISTIC_PERCENTAGE,Mock_4vCPU_20GB,RESOLVED,,,0.0,0.0,GP_Gen5_8,8,40.0,4,20.0,"[{""Profile"":""Conservative"",""TargetUtilizationPct"":65,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":63.3,""MonthlySavings"":770.91,""PerformanceRisk"":""Low"",""Status"":""RESOLVED""},{""Profile"":""Moderate"",""TargetUtilizationPct"":72,""TargetSku"":""Mock_4vCPU_20GB"",""TargetVCpus"":4,""TargetMemoryGB"":20.0,""ProjectedPeakPct"":83.4,""MonthlySavings"":963.64,""PerformanceRisk"":""Medium"",""Status"":""RESOLVED""},{""Profile"":""Aggressive"",""TargetUtilizationPct"":80,""TargetSku"":""Mock_2vCPU_10GB"",""TargetVCpus"":2,""TargetMemoryGB"":10.0,""ProjectedPeakPct"":81.4,""MonthlySavings"":1199.2,""PerformanceRisk"":""High"",""Status"":""RESOLVED""}]",PT30M,,3569.04,297.42,293.51,,USD,3,26767.80,4237,,PARTIAL,3,2,1,Metric1,true,False,29.71,43.97,5.34,0.180,3,3,,1,0,"[{""Rule"":""TIER_OPTIMIZATION_RULE"",""Result"":""TRIGGERED""}]","[{""Rule"":""TIER_OPTIMIZATION_RULE"",""Result"":""TRIGGERED""}]",[],"{""Average"":29.71,""Peak"":43.97,""Coverage"":0.84,""Pattern"":""STABLE""}",{},true,false,8922.60,107071.20,927.57,11130.84,0.1040,0.9,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""infrastructure"",""Application"":""portal"",""Environment"":""nonprod"",""CostCenter"":""CC3015"",""ManagedBy"":""FinOpsInsightEngine""}",infrastructure,portal,nonprod,CC3015,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,ca849d9d-0287-5eac-b3a3-8b5fa86d04b5,SUB-SUMMIT-008,/subscriptions/ca849d9d-0287-5eac-b3a3-8b5fa86d04b5/resourceGroups/rg-dev-0108/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0024-00508,mariadb-database-0024-00508,microsoft.dbformariadb/servers/databases,rg-dev-0108,westus3,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,HIGH,METRIC,Throughput,19.15,,,,STABLE,4203,4320,0.861,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,HEURISTIC_PERCENTAGE,,NOT_APPLICABLE,,,0.0,0.0,Standard_D2s_v5,2,8.0,,,,PT30M,,1152.19,96.02,94.75,,USD,3,8641.44,4203,,PARTIAL,4,1,3,"Metric1,Metric2,Metric3",true,False,19.15,45.74,7.58,0.396,3,3,,0,0,[],[],[],"{""Average"":19.15,""Peak"":45.74,""Coverage"":0.861,""Pattern"":""STABLE""}",{},true,false,2880.48,34565.76,0.00,0.00,0.0000,0.9,COST_MANAGEMENT,HEURISTIC,"{""Owner"":""customer-experience"",""Application"":""reporting"",""Environment"":""dev"",""CostCenter"":""CC3004"",""ManagedBy"":""FinOpsInsightEngine""}",customer-experience,reporting,dev,CC3004,3,FULL,HEURISTIC,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
a079ccc3-b373-569f-8d17-851a65226614,SUMMIT-ENTERPRISE,5d7645ea-ea1c-5aed-b0c0-9fe6c9676ada,SUB-SUMMIT-009,/subscriptions/5d7645ea-ea1c-5aed-b0c0-9fe6c9676ada/resourceGroups/rg-qa-0109/providers/microsoft.dbformariadb/servers/databases/mariadb-database-0025-00509,mariadb-database-0025-00509,microsoft.dbformariadb/servers/databases,rg-qa-0109,centralus,MariaDB Database,MARIADB_DATABASE,METRIC,METRIC_ANALYSIS,AZURE_MONITOR,NOT_APPLICABLE,ALL_RULES,No-Action,No action needed,Utilization and cost are within expected operating range,NO_ACTION,false,False,WELL_ARCHITECTED_COST_OPTIMIZATION,FINOPS+WAF_COST,Utilization and cost are within expected operating range,LOW,MEDIUM,METRIC,Requests,58.7,,,,VARIABLE,4129,4320,0.88,PARTIAL,,,NO_SAVINGS,0.0,0.0,0.00,0.00,TARGET_PRICE_DIFFERENCE,,NOT_APPLICABLE,,,0.0,0.0,GP_Gen5_8,8,40.0,,,,PT30M,,2093.17,174.43,172.14,,USD,3,15698.79,4129,,PARTIAL,4,3,1,Metric1,true,False,58.7,85.45,11.61,0.198,3,3,,0,0,[],[],[],"{""Average"":58.7,""Peak"":85.45,""Coverage"":0.88,""Pattern"":""VARIABLE""}",{},true,false,5232.93,62795.16,0.00,0.00,0.0000,0.72,COST_MANAGEMENT,PRICE_LOOKUP,"{""Owner"":""operations"",""Application"":""analytics-platform"",""Environment"":""qa"",""CostCenter"":""CC3014"",""ManagedBy"":""FinOpsInsightEngine""}",operations,analytics-platform,qa,CC3014,3,FULL,PRICED,run-20260912-official-001,2026-09-12T03:00:00Z,6.4.0,SUCCESS,,2026-09-12
